timestamp,sensor_id,sensor_type,value,unit
2025-05-15T12:32:14-03:00,hum001,humidity,70.26,%
2025-05-15T12:32:14-03:00,light001,light,998.10,lux
2025-05-15T12:32:14-03:00,press001,pressure,990.33,hPa
2025-05-15T12:32:15-03:00,temp001,temperature,18.14,°C
2025-05-15T12:32:15-03:00,hum001,humidity,69.21,%
2025-05-15T12:32:15-03:00,light001,light,995.38,lux
2025-05-15T12:32:15-03:00,press001,pressure,990.17,hPa
2025-05-15T12:32:16-03:00,temp001,temperature,18.28,°C
2025-05-15T12:32:16-03:00,hum001,humidity,68.67,%
2025-05-15T12:32:16-03:00,light001,light,990.19,lux
2025-05-15T12:32:16-03:00,press001,pressure,990.48,hPa
2025-05-15T12:32:17-03:00,temp001,temperature,18.17,°C
2025-05-15T12:32:17-03:00,hum001,humidity,69.52,%
2025-05-15T12:32:17-03:00,light001,light,997.92,lux
2025-05-15T12:32:17-03:00,press001,pressure,990.05,hPa
2025-05-15T12:32:18-03:00,temp001,temperature,18.22,°C
2025-05-15T12:32:18-03:00,hum001,humidity,69.35,%
2025-05-15T12:32:18-03:00,light001,light,995.92,lux
2025-05-15T12:32:18-03:00,press001,pressure,990.38,hPa
2025-05-15T12:32:19-03:00,temp001,temperature,18.13,°C
2025-05-15T12:32:19-03:00,hum001,humidity,69.01,%
2025-05-15T12:32:19-03:00,light001,light,998.65,lux
2025-05-15T12:32:19-03:00,press001,pressure,990.29,hPa
2025-05-15T12:32:20-03:00,temp001,temperature,18.05,°C
2025-05-15T12:32:20-03:00,hum001,humidity,69.12,%
2025-05-15T12:32:20-03:00,light001,light,994.20,lux
2025-05-15T12:32:20-03:00,press001,pressure,990.39,hPa
2025-05-15T12:32:21-03:00,temp001,temperature,18.24,°C
2025-05-15T12:32:21-03:00,hum001,humidity,68.95,%
2025-05-15T12:32:21-03:00,light001,light,992.05,lux
2025-05-15T12:32:21-03:00,press001,pressure,1002.54,hPa
2025-05-15T12:32:22-03:00,temp001,temperature,18.28,°C
2025-05-15T12:32:22-03:00,hum001,humidity,69.49,%
2025-05-15T12:32:22-03:00,light001,light,993.17,lux
2025-05-15T12:32:22-03:00,press001,pressure,1014.84,hPa
2025-05-15T12:32:23-03:00,temp001,temperature,18.02,°C
2025-05-15T12:32:23-03:00,hum001,humidity,70.42,%
2025-05-15T12:32:23-03:00,light001,light,998.04,lux
2025-05-15T12:32:23-03:00,press001,pressure,1019.51,hPa
2025-05-15T12:32:24-03:00,temp001,temperature,18.13,°C
2025-05-15T12:32:24-03:00,hum001,humidity,72.95,%
2025-05-15T12:32:24-03:00,light001,light,991.46,lux
2025-05-15T12:32:24-03:00,press001,pressure,1019.60,hPa
2025-05-15T12:32:25-03:00,temp001,temperature,18.05,°C
2025-05-15T12:32:25-03:00,hum001,humidity,74.08,%
2025-05-15T12:32:25-03:00,light001,light,994.88,lux
2025-05-15T12:32:25-03:00,press001,pressure,1019.61,hPa
2025-05-15T12:32:26-03:00,temp001,temperature,18.03,°C
2025-05-15T12:32:26-03:00,hum001,humidity,74.11,%
2025-05-15T12:32:26-03:00,light001,light,998.79,lux
2025-05-15T12:32:26-03:00,press001,pressure,1019.81,hPa
2025-05-15T12:32:27-03:00,temp001,temperature,18.01,°C
2025-05-15T12:32:27-03:00,hum001,humidity,74.33,%
2025-05-15T12:32:27-03:00,light001,light,993.30,lux
2025-05-15T12:32:27-03:00,press001,pressure,1019.91,hPa
2025-05-15T12:32:28-03:00,temp001,temperature,18.09,°C
2025-05-15T12:32:28-03:00,hum001,humidity,74.03,%
2025-05-15T12:32:28-03:00,light001,light,991.17,lux
2025-05-15T12:32:28-03:00,press001,pressure,1019.86,hPa
2025-05-15T12:32:29-03:00,temp001,temperature,18.03,°C
2025-05-15T12:32:29-03:00,hum001,humidity,74.72,%
2025-05-15T12:32:29-03:00,light001,light,993.71,lux
2025-05-15T12:32:29-03:00,press001,pressure,1019.91,hPa
2025-05-15T12:32:30-03:00,temp001,temperature,18.14,°C
2025-05-15T12:32:30-03:00,hum001,humidity,74.51,%
2025-05-15T12:32:30-03:00,light001,light,990.00,lux
2025-05-15T12:32:30-03:00,press001,pressure,1019.83,hPa
2025-05-15T12:32:31-03:00,temp001,temperature,18.02,°C
2025-05-15T12:32:31-03:00,hum001,humidity,74.32,%
2025-05-15T12:32:31-03:00,light001,light,994.13,lux
2025-05-15T12:32:31-03:00,press001,pressure,1019.68,hPa
2025-05-15T12:32:32-03:00,temp001,temperature,18.24,°C
2025-05-15T12:32:32-03:00,hum001,humidity,74.77,%
2025-05-15T12:32:32-03:00,light001,light,990.70,lux
2025-05-15T12:32:32-03:00,press001,pressure,1019.83,hPa
2025-05-15T12:32:33-03:00,temp001,temperature,18.01,°C
2025-05-15T12:32:33-03:00,hum001,humidity,74.77,%
2025-05-15T12:32:33-03:00,light001,light,995.39,lux
2025-05-15T12:32:33-03:00,press001,pressure,1019.65,hPa
2025-05-15T12:32:34-03:00,temp001,temperature,18.18,°C
2025-05-15T12:32:34-03:00,hum001,humidity,74.59,%
2025-05-15T12:32:34-03:00,light001,light,998.02,lux
2025-05-15T12:32:34-03:00,press001,pressure,1019.79,hPa
2025-05-15T12:32:35-03:00,temp001,temperature,18.22,°C
2025-05-15T12:32:35-03:00,hum001,humidity,74.19,%
2025-05-15T12:32:35-03:00,light001,light,999.33,lux
2025-05-15T12:32:35-03:00,press001,pressure,1019.89,hPa
2025-05-15T12:32:36-03:00,temp001,temperature,18.14,°C
2025-05-15T12:32:36-03:00,hum001,humidity,74.27,%
2025-05-15T12:32:36-03:00,light001,light,994.55,lux
2025-05-15T12:32:36-03:00,press001,pressure,1019.71,hPa
2025-05-15T12:32:37-03:00,temp001,temperature,18.22,°C
2025-05-15T12:32:37-03:00,hum001,humidity,74.18,%
2025-05-15T12:32:37-03:00,light001,light,993.08,lux
2025-05-15T12:32:37-03:00,press001,pressure,1019.63,hPa
2025-05-15T12:32:38-03:00,temp001,temperature,18.28,°C
2025-05-15T12:32:38-03:00,hum001,humidity,74.13,%
2025-05-15T12:32:38-03:00,light001,light,998.64,lux
2025-05-15T12:32:38-03:00,press001,pressure,1006.85,hPa
2025-05-15T12:32:39-03:00,temp001,temperature,18.20,°C
2025-05-15T12:32:39-03:00,hum001,humidity,74.95,%
2025-05-15T12:32:39-03:00,light001,light,996.95,lux
2025-05-15T12:32:39-03:00,press001,pressure,994.36,hPa
2025-05-15T12:32:40-03:00,temp001,temperature,18.02,°C
2025-05-15T12:32:40-03:00,hum001,humidity,74.78,%
2025-05-15T12:32:40-03:00,light001,light,992.70,lux
2025-05-15T12:32:40-03:00,press001,pressure,990.12,hPa
2025-05-15T12:32:41-03:00,temp001,temperature,18.30,°C
2025-05-15T12:32:41-03:00,hum001,humidity,74.44,%
2025-05-15T12:32:41-03:00,light001,light,996.70,lux
2025-05-15T12:32:41-03:00,press001,pressure,990.36,hPa
2025-05-15T12:32:42-03:00,temp001,temperature,18.14,°C
2025-05-15T12:32:42-03:00,hum001,humidity,74.89,%
2025-05-15T12:32:42-03:00,light001,light,992.15,lux
2025-05-15T12:32:42-03:00,press001,pressure,990.33,hPa
2025-05-15T12:32:43-03:00,temp001,temperature,18.11,°C
2025-05-15T12:32:43-03:00,hum001,humidity,74.40,%
2025-05-15T12:32:43-03:00,light001,light,997.67,lux
2025-05-15T12:32:43-03:00,press001,pressure,990.50,hPa
2025-05-15T12:32:44-03:00,temp001,temperature,18.10,°C
2025-05-15T12:32:44-03:00,hum001,humidity,74.19,%
2025-05-15T12:32:44-03:00,light001,light,999.70,lux
2025-05-15T12:32:44-03:00,press001,pressure,990.09,hPa
2025-05-15T12:32:45-03:00,temp001,temperature,18.11,°C
2025-05-15T12:32:45-03:00,hum001,humidity,74.67,%
2025-05-15T12:32:45-03:00,light001,light,996.74,lux
2025-05-15T12:32:45-03:00,press001,pressure,990.49,hPa
2025-05-15T12:32:46-03:00,temp001,temperature,18.17,°C
2025-05-15T12:32:46-03:00,hum001,humidity,74.50,%
2025-05-15T12:32:46-03:00,light001,light,999.40,lux
2025-05-15T12:32:46-03:00,press001,pressure,990.39,hPa
2025-05-15T12:32:47-03:00,temp001,temperature,18.19,°C
2025-05-15T12:32:47-03:00,hum001,humidity,74.70,%
2025-05-15T12:32:47-03:00,light001,light,997.98,lux
2025-05-15T12:32:47-03:00,press001,pressure,990.26,hPa
2025-05-15T12:32:48-03:00,temp001,temperature,18.27,°C
2025-05-15T12:32:48-03:00,hum001,humidity,74.55,%
2025-05-15T12:32:48-03:00,light001,light,996.46,lux
2025-05-15T12:32:48-03:00,press001,pressure,990.31,hPa
2025-05-15T12:32:49-03:00,temp001,temperature,18.07,°C
2025-05-15T12:32:49-03:00,hum001,humidity,74.19,%
2025-05-15T12:32:49-03:00,light001,light,995.57,lux
2025-05-15T12:32:49-03:00,press001,pressure,990.48,hPa
2025-05-15T12:32:50-03:00,temp001,temperature,18.15,°C
2025-05-15T12:32:50-03:00,hum001,humidity,74.10,%
2025-05-15T12:32:50-03:00,light001,light,995.16,lux
2025-05-15T12:32:50-03:00,press001,pressure,990.18,hPa
2025-05-15T12:32:51-03:00,temp001,temperature,18.17,°C
2025-05-15T12:32:51-03:00,hum001,humidity,74.33,%
2025-05-15T12:32:51-03:00,light001,light,997.43,lux
2025-05-15T12:32:51-03:00,press001,pressure,990.46,hPa
2025-05-15T12:32:52-03:00,temp001,temperature,18.28,°C
2025-05-15T12:32:52-03:00,hum001,humidity,75.00,%
2025-05-15T12:32:52-03:00,light001,light,994.55,lux
2025-05-15T12:32:52-03:00,press001,pressure,990.16,hPa
2025-05-15T12:32:53-03:00,temp001,temperature,18.10,°C
2025-05-15T12:32:53-03:00,hum001,humidity,74.49,%
2025-05-15T12:32:53-03:00,light001,light,996.62,lux
2025-05-15T12:32:53-03:00,press001,pressure,990.01,hPa
2025-05-15T12:32:54-03:00,temp001,temperature,18.12,°C
2025-05-15T12:32:54-03:00,hum001,humidity,74.42,%
2025-05-15T12:32:54-03:00,light001,light,998.65,lux
2025-05-15T12:32:54-03:00,press001,pressure,990.31,hPa
2025-05-15T12:32:55-03:00,temp001,temperature,18.01,°C
2025-05-15T12:32:55-03:00,hum001,humidity,74.63,%
2025-05-15T12:32:55-03:00,light001,light,991.04,lux
2025-05-15T12:32:55-03:00,press001,pressure,990.17,hPa
2025-05-15T12:32:56-03:00,temp001,temperature,18.08,°C
2025-05-15T12:32:56-03:00,hum001,humidity,74.76,%
2025-05-15T12:32:56-03:00,light001,light,998.73,lux
2025-05-15T12:32:56-03:00,press001,pressure,990.18,hPa
2025-05-15T12:32:57-03:00,temp001,temperature,18.01,°C
2025-05-15T12:32:57-03:00,hum001,humidity,74.21,%
2025-05-15T12:32:57-03:00,light001,light,997.64,lux
2025-05-15T12:32:57-03:00,press001,pressure,990.21,hPa
2025-05-15T12:32:58-03:00,temp001,temperature,18.19,°C
2025-05-15T12:32:58-03:00,hum001,humidity,73.64,%
2025-05-15T12:32:58-03:00,light001,light,999.47,lux
2025-05-15T12:32:58-03:00,press001,pressure,990.22,hPa
2025-05-15T12:32:59-03:00,temp001,temperature,18.14,°C
2025-05-15T12:32:59-03:00,hum001,humidity,74.82,%
2025-05-15T12:32:59-03:00,light001,light,995.45,lux
2025-05-15T12:32:59-03:00,press001,pressure,990.08,hPa
2025-05-15T12:33:00-03:00,temp001,temperature,18.11,°C
2025-05-15T12:33:00-03:00,hum001,humidity,74.99,%
2025-05-15T12:33:00-03:00,light001,light,995.60,lux
2025-05-15T12:33:00-03:00,press001,pressure,990.11,hPa
2025-05-15T12:33:01-03:00,temp001,temperature,18.28,°C
2025-05-15T12:33:01-03:00,hum001,humidity,74.02,%
2025-05-15T12:33:01-03:00,light001,light,992.13,lux
2025-05-15T12:33:01-03:00,press001,pressure,990.29,hPa
2025-05-15T12:33:02-03:00,temp001,temperature,18.29,°C
2025-05-15T12:33:02-03:00,hum001,humidity,74.41,%
2025-05-15T12:33:02-03:00,light001,light,991.51,lux
2025-05-15T12:33:02-03:00,press001,pressure,990.02,hPa
2025-05-15T12:33:03-03:00,temp001,temperature,18.18,°C
2025-05-15T12:33:03-03:00,hum001,humidity,74.42,%
2025-05-15T12:33:03-03:00,light001,light,995.43,lux
2025-05-15T12:33:03-03:00,press001,pressure,990.26,hPa
2025-05-15T12:33:04-03:00,temp001,temperature,18.04,°C
2025-05-15T12:33:04-03:00,hum001,humidity,74.99,%
2025-05-15T12:33:04-03:00,light001,light,990.39,lux
2025-05-15T12:33:04-03:00,press001,pressure,990.50,hPa
2025-05-15T12:33:05-03:00,temp001,temperature,18.20,°C
2025-05-15T12:33:05-03:00,hum001,humidity,74.75,%
2025-05-15T12:33:05-03:00,light001,light,992.73,lux
2025-05-15T12:33:05-03:00,press001,pressure,990.17,hPa
2025-05-15T12:33:06-03:00,temp001,temperature,18.15,°C
2025-05-15T12:33:06-03:00,hum001,humidity,74.53,%
2025-05-15T12:33:06-03:00,light001,light,996.15,lux
2025-05-15T12:33:06-03:00,press001,pressure,990.24,hPa
2025-05-15T12:33:07-03:00,temp001,temperature,18.01,°C
2025-05-15T12:33:07-03:00,hum001,humidity,74.50,%
2025-05-15T12:33:07-03:00,light001,light,990.84,lux
2025-05-15T12:33:07-03:00,press001,pressure,990.27,hPa
2025-05-15T12:33:08-03:00,temp001,temperature,18.20,°C
2025-05-15T12:33:08-03:00,hum001,humidity,74.59,%
2025-05-15T12:33:08-03:00,light001,light,995.83,lux
2025-05-15T12:33:08-03:00,press001,pressure,990.25,hPa
2025-05-15T12:33:09-03:00,temp001,temperature,18.27,°C
2025-05-15T12:33:09-03:00,hum001,humidity,74.72,%
2025-05-15T12:33:09-03:00,light001,light,998.10,lux
2025-05-15T12:33:09-03:00,press001,pressure,990.44,hPa
2025-05-15T12:33:10-03:00,temp001,temperature,18.26,°C
2025-05-15T12:33:10-03:00,hum001,humidity,74.73,%
2025-05-15T12:33:10-03:00,light001,light,991.77,lux
2025-05-15T12:33:10-03:00,press001,pressure,990.04,hPa
2025-05-15T12:33:11-03:00,temp001,temperature,18.06,°C
2025-05-15T12:33:11-03:00,hum001,humidity,74.75,%
2025-05-15T12:33:11-03:00,light001,light,996.14,lux
2025-05-15T12:33:11-03:00,press001,pressure,990.00,hPa
2025-05-15T12:33:12-03:00,temp001,temperature,18.10,°C
2025-05-15T12:33:12-03:00,hum001,humidity,74.85,%
2025-05-15T12:33:12-03:00,light001,light,996.37,lux
2025-05-15T12:33:12-03:00,press001,pressure,990.31,hPa
2025-05-15T12:33:13-03:00,temp001,temperature,18.01,°C
2025-05-15T12:33:13-03:00,hum001,humidity,74.59,%
2025-05-15T12:33:13-03:00,light001,light,993.03,lux
2025-05-15T12:33:13-03:00,press001,pressure,990.38,hPa
2025-05-15T12:33:14-03:00,temp001,temperature,18.12,°C
2025-05-15T12:33:14-03:00,hum001,humidity,74.72,%
2025-05-15T12:33:14-03:00,light001,light,993.89,lux
2025-05-15T12:33:14-03:00,press001,pressure,990.11,hPa
2025-05-15T12:33:15-03:00,temp001,temperature,18.28,°C
2025-05-15T12:33:15-03:00,hum001,humidity,74.29,%
2025-05-15T12:33:15-03:00,light001,light,999.14,lux
2025-05-15T12:33:15-03:00,press001,pressure,990.48,hPa
2025-05-15T12:33:16-03:00,temp001,temperature,18.25,°C
2025-05-15T12:33:16-03:00,hum001,humidity,74.32,%
2025-05-15T12:33:16-03:00,light001,light,999.78,lux
2025-05-15T12:33:16-03:00,press001,pressure,990.48,hPa
2025-05-15T12:33:17-03:00,temp001,temperature,18.28,°C
2025-05-15T12:33:17-03:00,hum001,humidity,74.75,%
2025-05-15T12:33:17-03:00,light001,light,994.22,lux
2025-05-15T12:33:17-03:00,press001,pressure,990.31,hPa
2025-05-15T12:33:18-03:00,temp001,temperature,18.00,°C
2025-05-15T12:33:18-03:00,hum001,humidity,74.61,%
2025-05-15T12:33:18-03:00,light001,light,997.54,lux
2025-05-15T12:33:18-03:00,press001,pressure,990.03,hPa
2025-05-15T12:33:19-03:00,temp001,temperature,18.26,°C
2025-05-15T12:33:19-03:00,hum001,humidity,74.27,%
2025-05-15T12:33:19-03:00,light001,light,992.86,lux
2025-05-15T12:33:19-03:00,press001,pressure,990.36,hPa
2025-05-15T12:33:20-03:00,temp001,temperature,18.21,°C
2025-05-15T12:33:20-03:00,hum001,humidity,74.62,%
2025-05-15T12:33:20-03:00,light001,light,990.37,lux
2025-05-15T12:33:20-03:00,press001,pressure,990.13,hPa
2025-05-15T12:33:21-03:00,temp001,temperature,18.20,°C
2025-05-15T12:33:21-03:00,hum001,humidity,74.79,%
2025-05-15T12:33:21-03:00,light001,light,995.21,lux
2025-05-15T12:33:21-03:00,press001,pressure,990.21,hPa
2025-05-15T12:33:22-03:00,temp001,temperature,18.09,°C
2025-05-15T12:33:22-03:00,hum001,humidity,74.29,%
2025-05-15T12:33:22-03:00,light001,light,996.24,lux
2025-05-15T12:33:22-03:00,press001,pressure,990.38,hPa
2025-05-15T12:33:23-03:00,temp001,temperature,18.26,°C
2025-05-15T12:33:23-03:00,hum001,humidity,74.88,%
2025-05-15T12:33:23-03:00,light001,light,990.32,lux
2025-05-15T12:33:23-03:00,press001,pressure,990.36,hPa
2025-05-15T12:33:24-03:00,temp001,temperature,18.05,°C
2025-05-15T12:33:24-03:00,hum001,humidity,74.13,%
2025-05-15T12:33:24-03:00,light001,light,991.09,lux
2025-05-15T12:33:24-03:00,press001,pressure,990.22,hPa
2025-05-15T12:33:25-03:00,temp001,temperature,18.02,°C
2025-05-15T12:33:25-03:00,hum001,humidity,74.21,%
2025-05-15T12:33:25-03:00,light001,light,993.09,lux
2025-05-15T12:33:25-03:00,press001,pressure,990.01,hPa
2025-05-15T12:33:26-03:00,temp001,temperature,18.10,°C
2025-05-15T12:33:26-03:00,hum001,humidity,74.56,%
2025-05-15T12:33:26-03:00,light001,light,990.57,lux
2025-05-15T12:33:26-03:00,press001,pressure,990.33,hPa
2025-05-15T12:33:27-03:00,temp001,temperature,18.22,°C
2025-05-15T12:33:27-03:00,hum001,humidity,74.94,%
2025-05-15T12:33:27-03:00,light001,light,996.87,lux
2025-05-15T12:33:27-03:00,press001,pressure,990.37,hPa
2025-05-15T12:33:28-03:00,temp001,temperature,18.10,°C
2025-05-15T12:33:28-03:00,hum001,humidity,74.60,%
2025-05-15T12:33:28-03:00,light001,light,996.64,lux
2025-05-15T12:33:28-03:00,press001,pressure,990.31,hPa
2025-05-15T12:33:29-03:00,temp001,temperature,18.24,°C
2025-05-15T12:33:29-03:00,hum001,humidity,74.28,%
2025-05-15T12:33:29-03:00,light001,light,994.19,lux
2025-05-15T12:33:29-03:00,press001,pressure,990.09,hPa
2025-05-15T12:33:30-03:00,temp001,temperature,18.06,°C
2025-05-15T12:33:30-03:00,hum001,humidity,74.35,%
2025-05-15T12:33:30-03:00,light001,light,990.68,lux
2025-05-15T12:33:30-03:00,press001,pressure,990.26,hPa
2025-05-15T12:33:31-03:00,temp001,temperature,18.12,°C
2025-05-15T12:33:31-03:00,hum001,humidity,74.63,%
2025-05-15T12:33:31-03:00,light001,light,991.95,lux
2025-05-15T12:33:31-03:00,press001,pressure,990.26,hPa
2025-05-15T12:33:32-03:00,temp001,temperature,18.08,°C
2025-05-15T12:33:32-03:00,hum001,humidity,74.61,%
2025-05-15T12:33:32-03:00,light001,light,991.67,lux
2025-05-15T12:33:32-03:00,press001,pressure,990.50,hPa
2025-05-15T12:33:33-03:00,temp001,temperature,18.02,°C
2025-05-15T12:33:33-03:00,hum001,humidity,74.25,%
2025-05-15T12:33:33-03:00,light001,light,999.03,lux
2025-05-15T12:33:33-03:00,press001,pressure,990.28,hPa
2025-05-15T12:33:34-03:00,temp001,temperature,18.17,°C
2025-05-15T12:33:34-03:00,hum001,humidity,74.64,%
2025-05-15T12:33:34-03:00,light001,light,995.71,lux
2025-05-15T12:33:34-03:00,press001,pressure,990.27,hPa
2025-05-15T12:33:35-03:00,temp001,temperature,18.14,°C
2025-05-15T12:33:35-03:00,hum001,humidity,74.34,%
2025-05-15T12:33:35-03:00,light001,light,997.77,lux
2025-05-15T12:33:35-03:00,press001,pressure,990.17,hPa
2025-05-15T12:33:36-03:00,temp001,temperature,18.22,°C
2025-05-15T12:33:36-03:00,hum001,humidity,74.97,%
2025-05-15T12:33:36-03:00,light001,light,999.20,lux
2025-05-15T12:33:36-03:00,press001,pressure,990.07,hPa
2025-05-15T12:33:37-03:00,temp001,temperature,18.21,°C
2025-05-15T12:33:37-03:00,hum001,humidity,74.80,%
2025-05-15T12:33:37-03:00,light001,light,996.01,lux
2025-05-15T12:33:37-03:00,press001,pressure,990.44,hPa
2025-05-15T12:33:38-03:00,temp001,temperature,18.02,°C
2025-05-15T12:33:38-03:00,hum001,humidity,74.88,%
2025-05-15T12:33:38-03:00,light001,light,998.58,lux
2025-05-15T12:33:38-03:00,press001,pressure,990.33,hPa
2025-05-15T12:33:39-03:00,temp001,temperature,18.14,°C
2025-05-15T12:33:39-03:00,hum001,humidity,74.15,%
2025-05-15T12:33:39-03:00,light001,light,996.59,lux
2025-05-15T12:33:39-03:00,press001,pressure,990.16,hPa
2025-05-15T12:33:40-03:00,temp001,temperature,18.22,°C
2025-05-15T12:33:40-03:00,hum001,humidity,74.12,%
2025-05-15T12:33:40-03:00,light001,light,996.39,lux
2025-05-15T12:33:40-03:00,press001,pressure,990.13,hPa
2025-05-15T12:33:41-03:00,temp001,temperature,18.01,°C
2025-05-15T12:33:41-03:00,hum001,humidity,74.51,%
2025-05-15T12:33:41-03:00,light001,light,991.75,lux
2025-05-15T12:33:41-03:00,press001,pressure,990.19,hPa
2025-05-15T12:33:42-03:00,temp001,temperature,18.25,°C
2025-05-15T12:33:42-03:00,hum001,humidity,74.80,%
2025-05-15T12:33:42-03:00,light001,light,998.09,lux
2025-05-15T12:33:42-03:00,press001,pressure,990.18,hPa
2025-05-15T12:33:43-03:00,temp001,temperature,18.24,°C
2025-05-15T12:33:43-03:00,hum001,humidity,74.14,%
2025-05-15T12:33:43-03:00,light001,light,995.27,lux
2025-05-15T12:33:43-03:00,press001,pressure,990.24,hPa
2025-05-15T12:33:44-03:00,temp001,temperature,18.28,°C
2025-05-15T12:33:44-03:00,hum001,humidity,74.56,%
2025-05-15T12:33:44-03:00,light001,light,996.76,lux
2025-05-15T12:33:44-03:00,press001,pressure,990.43,hPa
2025-05-15T12:33:45-03:00,temp001,temperature,18.07,°C
2025-05-15T12:33:45-03:00,hum001,humidity,74.45,%
2025-05-15T12:33:45-03:00,light001,light,995.41,lux
2025-05-15T12:33:45-03:00,press001,pressure,990.22,hPa
2025-05-15T12:33:46-03:00,temp001,temperature,18.18,°C
2025-05-15T12:33:46-03:00,hum001,humidity,74.99,%
2025-05-15T12:33:46-03:00,light001,light,995.45,lux
2025-05-15T12:33:46-03:00,press001,pressure,1000.65,hPa
2025-05-15T12:33:47-03:00,temp001,temperature,18.14,°C
2025-05-15T12:33:47-03:00,hum001,humidity,74.64,%
2025-05-15T12:33:47-03:00,light001,light,992.08,lux
2025-05-15T12:33:47-03:00,press001,pressure,1010.39,hPa
2025-05-15T12:33:48-03:00,temp001,temperature,18.05,°C
2025-05-15T12:33:48-03:00,hum001,humidity,74.71,%
2025-05-15T12:33:48-03:00,light001,light,991.09,lux
2025-05-15T12:33:48-03:00,press001,pressure,1019.75,hPa
2025-05-15T12:33:49-03:00,temp001,temperature,18.01,°C
2025-05-15T12:33:49-03:00,hum001,humidity,74.92,%
2025-05-15T12:33:49-03:00,light001,light,996.30,lux
2025-05-15T12:33:49-03:00,press001,pressure,1019.63,hPa
2025-05-15T12:33:50-03:00,temp001,temperature,18.27,°C
2025-05-15T12:33:50-03:00,hum001,humidity,74.86,%
2025-05-15T12:33:50-03:00,light001,light,994.04,lux
2025-05-15T12:33:50-03:00,press001,pressure,1013.41,hPa
2025-05-15T12:33:51-03:00,temp001,temperature,18.01,°C
2025-05-15T12:33:51-03:00,hum001,humidity,74.60,%
2025-05-15T12:33:51-03:00,light001,light,990.00,lux
2025-05-15T12:33:51-03:00,press001,pressure,1006.85,hPa
2025-05-15T12:33:52-03:00,temp001,temperature,18.27,°C
2025-05-15T12:33:52-03:00,hum001,humidity,74.88,%
2025-05-15T12:33:52-03:00,light001,light,996.89,lux
2025-05-15T12:33:52-03:00,press001,pressure,1000.19,hPa
2025-05-15T12:33:53-03:00,temp001,temperature,18.24,°C
2025-05-15T12:33:53-03:00,hum001,humidity,74.02,%
2025-05-15T12:33:53-03:00,light001,light,995.95,lux
2025-05-15T12:33:53-03:00,press001,pressure,994.00,hPa
2025-05-15T12:33:54-03:00,temp001,temperature,18.07,°C
2025-05-15T12:33:54-03:00,hum001,humidity,74.80,%
2025-05-15T12:33:54-03:00,light001,light,997.38,lux
2025-05-15T12:33:54-03:00,press001,pressure,990.08,hPa
2025-05-15T12:33:55-03:00,temp001,temperature,18.26,°C
2025-05-15T12:33:55-03:00,hum001,humidity,74.44,%
2025-05-15T12:33:55-03:00,light001,light,997.07,lux
2025-05-15T12:33:55-03:00,press001,pressure,990.16,hPa
2025-05-15T12:33:56-03:00,temp001,temperature,18.26,°C
2025-05-15T12:33:56-03:00,hum001,humidity,74.59,%
2025-05-15T12:33:56-03:00,light001,light,998.15,lux
2025-05-15T12:33:56-03:00,press001,pressure,990.29,hPa
2025-05-15T12:33:57-03:00,temp001,temperature,18.05,°C
2025-05-15T12:33:57-03:00,hum001,humidity,74.87,%
2025-05-15T12:33:57-03:00,light001,light,991.88,lux
2025-05-15T12:33:57-03:00,press001,pressure,995.58,hPa
2025-05-15T12:33:58-03:00,temp001,temperature,18.12,°C
2025-05-15T12:33:58-03:00,hum001,humidity,74.92,%
2025-05-15T12:33:58-03:00,light001,light,992.17,lux
2025-05-15T12:33:58-03:00,press001,pressure,1001.41,hPa
2025-05-15T12:33:59-03:00,temp001,temperature,18.29,°C
2025-05-15T12:33:59-03:00,hum001,humidity,74.43,%
2025-05-15T12:33:59-03:00,light001,light,999.28,lux
2025-05-15T12:33:59-03:00,press001,pressure,1006.60,hPa
2025-05-15T12:34:00-03:00,temp001,temperature,18.30,°C
2025-05-15T12:34:00-03:00,hum001,humidity,74.70,%
2025-05-15T12:34:00-03:00,light001,light,998.94,lux
2025-05-15T12:34:00-03:00,press001,pressure,1011.88,hPa
2025-05-15T12:34:01-03:00,temp001,temperature,18.27,°C
2025-05-15T12:34:01-03:00,hum001,humidity,74.56,%
2025-05-15T12:34:01-03:00,light001,light,993.43,lux
2025-05-15T12:34:01-03:00,press001,pressure,1017.87,hPa
2025-05-15T12:34:02-03:00,temp001,temperature,18.07,°C
2025-05-15T12:34:02-03:00,hum001,humidity,74.62,%
2025-05-15T12:34:02-03:00,light001,light,992.93,lux
2025-05-15T12:34:02-03:00,press001,pressure,1019.97,hPa
2025-05-15T12:34:03-03:00,temp001,temperature,18.23,°C
2025-05-15T12:34:03-03:00,hum001,humidity,74.10,%
2025-05-15T12:34:03-03:00,light001,light,999.03,lux
2025-05-15T12:34:03-03:00,press001,pressure,1019.69,hPa
2025-05-15T12:34:04-03:00,temp001,temperature,18.18,°C
2025-05-15T12:34:04-03:00,hum001,humidity,74.21,%
2025-05-15T12:34:04-03:00,light001,light,998.99,lux
2025-05-15T12:34:04-03:00,press001,pressure,1019.73,hPa
2025-05-15T12:34:05-03:00,temp001,temperature,18.20,°C
2025-05-15T12:34:05-03:00,hum001,humidity,74.28,%
2025-05-15T12:34:05-03:00,light001,light,999.74,lux
2025-05-15T12:34:05-03:00,press001,pressure,1019.91,hPa
2025-05-15T12:34:06-03:00,temp001,temperature,18.11,°C
2025-05-15T12:34:06-03:00,hum001,humidity,74.74,%
